,Season,Team Name,Conference,Adjusted Temo,Adjusted Offensive Efficiency,Adjusted Defensive Efficiency,Avg Possession Length (Offense),Avg Possession Length (Defense),eFGPct,TOPct,ORPct,OffFT,DefFT,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,DFP,AvgHeight,CenterHeight,PFHeight,SFHeight,SGHeight,PGHeight,EffectiveHeight,Experience,Bench,CenterOR,PFOR,SFOR,SGOR,PGOR,CenterDR,PFDR,SFDR,SGDR,PGDR,Net Rating
2593,2015,Bowling Green,Mid-American Conference (MAC),63.7,105.9,100.7,19.3,18.1,0.493402,0.184084,0.316467,19.0969,19.1575,63.5734,63.7081,104.567,105.882,97.5576,100.679,5.20347,0.48550699999999997,0.338028,0.718584,0.11372199999999999,0.461466,0.325581,0.693285,0.096014,1.87077986280758,75.56,-0.65,-0.65,-2.69,-1.7,0.18,-1.3,2.16,36.04,36.74,18.88,19.49,14.85,10.05,27.97,19.07,22.43,14.28,16.26,5.200000000000003
2594,2015,California,Pac-12 Conference,65.3,104.2,99.0,17.6,18.4,0.48850299999999997,0.16559000000000001,0.260453,16.7654,22.4674,66.2965,65.3116,99.6153,104.226,100.646,98.9739,5.25235,0.469719,0.358527,0.650177,0.092431,0.456332,0.334047,0.697902,0.090103,1.87077986280758,77.99,1.89,0.17,0.91,1.75,1.89,2.06,1.64,30.7,34.51,27.9,18.54,10.87,8.17,24.9,17.91,21.35,21.57,14.26,5.200000000000003
2595,2015,Northeastern,Coastal Athletic Association (CAA),63.3,108.3,103.1,19.3,18.4,0.544638,0.21479700000000002,0.301217,21.6103,14.7433,63.4767,63.2943,107.151,108.258,101.38,103.138,5.11942,0.529608,0.38593200000000005,0.7254900000000001,0.092806,0.490647,0.34402900000000003,0.688525,0.098415,1.87077986280758,77.79,-1.0,0.87,1.39,1.97,2.43,-0.13,1.81,21.14,26.92,27.81,6.44,27.92,10.91,24.8,22.42,15.28,22.36,15.15,5.200000000000003
2596,2007,Tulsa,American Athletic Conference (AAC),65.5,101.4,96.2,19.3,18.4,0.47388800000000003,0.240476,0.37251100000000004,24.3827,24.3377,67.0518,65.5047,99.3865,101.426,92.8517,96.173,5.25311,0.44091400000000003,0.356618,0.706408,0.148042,0.418338,0.321637,0.648529,0.111221,1.87077986280758,76.72,1.22,1.25,-0.91,0.15,-0.54,2.47,1.37,44.79,24.4,31.82,22.33,15.87,5.59,24.22,24.41,19.18,19.28,12.91,5.200000000000003
2597,2007,Western Kentucky,Conference USA (CUSA),68.2,112.3,107.1,19.3,18.4,0.5475800000000001,0.211705,0.369843,19.6329,22.1216,69.4687,68.2174,112.317,112.264,103.633,107.051,5.21297,0.518641,0.401899,0.725664,0.074848,0.530026,0.344464,0.690444,0.08119300000000002,1.87077986280758,76.29,-0.06,-0.24,-0.54,0.04,-0.53,-0.3,1.52,39.8,38.59,30.25,20.61,7.63,2.92,26.93,25.39,21.04,12.12,14.53,5.200000000000003
2598,2012,Vermont,American East Conference (AmEast),61.9,105.3,100.1,19.1,18.7,0.493204,0.19502300000000003,0.343003,21.8634,19.8814,63.7864,61.935,104.179,105.263,94.5124,100.092,5.17132,0.485947,0.340463,0.739496,0.064759,0.445783,0.31675000000000003,0.6780719999999999,0.08727800000000001,1.87077986280758,77.46,0.15,0.68,1.07,0.43,2.52,0.83,1.4,33.27,28.8,27.93,26.95,9.24,7.07,25.4,20.71,29.73,11.62,12.54,5.200000000000003
2599,2022,Minnesota,Big Ten Conference (Big 10),65.1,107.1,101.9,18.6,17.8,0.506768687463214,0.139506672058229,0.177215189873418,14.3283582089552,13.776493256262,65.3617,65.1064,101.788,107.071,105.366,101.89,5.18147,0.479774223894638,0.367924528301887,0.718204488778055,0.07267950963222419,0.515761821366025,0.336633663366337,0.7027027027027031,0.10442144873000901,1.87077986280758,77.58,0.22,0.06,-0.49,0.84,2.49,0.14,2.56,18.51,43.99,9.21,15.37,15.9,15.43,24.04,28.07,16.24,16.25,15.34,5.199999999999989
2600,2022,Washington,Pac-12 Conference,69.5,104.1,98.9,16.5,17.7,0.463970969414204,0.16743737535339398,0.293089092422981,20.7964601769912,17.847882454624,70.4993,69.5185,99.3947,104.054,101.69,98.8872,5.16667,0.461776061776062,0.312302839116719,0.701492537313433,0.105179282868526,0.49800796812749,0.33487654320987703,0.719512195121951,0.094980694980695,1.87077986280758,77.94,0.97,0.2,1.13,0.34,2.28,0.59,2.55,28.05,49.86,15.27,14.57,6.19,14.04,32.4,17.55,19.22,14.94,15.83,5.199999999999989
2601,2011,East Tennessee State,Southern Conference (SoCon),64.3,104.1,98.9,17.9,18.5,0.497046,0.20073799999999997,0.337457,23.2587,19.8234,65.9575,64.2913,103.581,104.082,97.2876,98.9268,5.15533,0.48842399999999997,0.34607999999999994,0.676719,0.11055300000000001,0.448911,0.34159799999999996,0.664201,0.093353,1.87077986280758,77.4,-0.46,-0.17,1.96,1.78,3.46,-0.63,2.28,22.74,36.07,16.43,15.27,13.74,18.49,24.14,21.33,21.16,15.33,18.05,5.199999999999989
2602,2019,Western Kentucky,Conference USA (CUSA),67.7,105.1,99.9,17.7,17.4,0.49869109947643997,0.196340731221758,0.295883361921098,21.5726636475916,15.2016985138004,68.7761,67.7281,102.256,105.086,99.1513,99.8879,5.19848,0.5023041474654381,0.32730263157894696,0.723756906077348,0.144039735099338,0.47019867549668903,0.344951923076923,0.685823754789272,0.0960061443932412,0.3495100872773,77.68,1.79,0.25,0.53,0.49,1.24,1.02,1.15,22.65,43.49,19.84,10.21,15.1,11.33,34.79,19.74,18.55,13.91,12.98,5.199999999999989
2603,2010,George Washington,Atlantic 10 Conference (A-10),67.0,103.4,98.3,16.9,17.6,0.477778,0.20532699999999998,0.367028,21.1009,22.6692,69.3057,67.0482,100.519,103.404,97.8509,98.2551,5.14896,0.47186799999999995,0.329764,0.652482,0.10654899999999999,0.455523,0.35029899999999997,0.662517,0.09977499999999999,0.3495100872773,77.67,1.21,1.23,1.04,0.8,1.43,2.44,1.12,43.37,33.97,22.31,22.5,13.76,7.46,25.64,26.61,18.52,15.11,14.12,5.1000000000000085
2605,2012,Evansville,Missouri Valley Conference (MVC),66.4,110.7,105.6,17.8,17.8,0.510442,0.18553899999999998,0.2685,24.6587,21.3908,67.8548,66.4112,105.468,110.726,105.1,105.561,5.16591,0.48220100000000005,0.393182,0.776699,0.050095,0.546314,0.380435,0.6835439999999999,0.097087,0.3495100872773,75.92,-1.56,-1.06,0.07,-0.05,0.52,-2.62,1.94,26.17,38.16,17.03,4.62,18.56,21.64,24.97,23.31,13.64,14.25,23.83,5.1000000000000085
2606,2018,Evansville,Missouri Valley Conference (MVC),64.9,108.7,103.6,17.9,18.6,0.52734375,0.151435336069512,0.254562920268972,20.8874005860193,19.2359550561798,66.168,64.8952,110.919,108.722,102.929,103.558,5.16377,0.520462633451957,0.359281437125749,0.761832061068702,0.0994764397905759,0.48691099476439803,0.346036585365854,0.740484429065744,0.09430604982206409,7.76250650898618,76.81,-0.11,-0.41,-0.78,0.71,0.65,-0.26,2.09,26.02,38.96,25.62,12.67,7.85,14.87,28.97,24.51,16.01,16.54,13.96,5.1000000000000085
2607,2016,UNLV,Mountain West Conference (MW),73.0,103.4,98.3,15.7,16.8,0.497319,0.189172,0.2825719,22.0916,22.997,73.5452,73.0458,101.527,103.391,98.5364,98.2977,5.09293,0.500871,0.327755,0.6902889999999999,0.12149499999999999,0.461059,0.327273,0.700528,0.09494799999999999,7.76250650898618,78.26,1.56,0.49,1.85,2.14,1.38,2.05,1.32,36.24,39.46,25.75,15.37,10.27,9.16,30.91,21.33,18.9,16.66,12.19,5.1000000000000085
2608,2014,Rhode Island,Atlantic 10 Conference (A-10),64.1,104.4,99.3,18.4,17.1,0.486946,0.20761700000000002,0.327635,23.728,23.4988,67.3378,64.1274,100.249,104.38,100.869,99.3242,5.0558,0.49243699999999996,0.315098,0.6539969999999999,0.128824,0.48470199999999997,0.28630700000000003,0.670715,0.114286,7.76250650898618,76.94,-0.97,-0.1,0.36,0.26,1.72,-1.07,1.31,24.93,46.91,23.87,11.76,10.61,6.85,27.31,23.27,17.85,16.27,15.3,5.1000000000000085
2609,2015,Kent State,Mid-American Conference (MAC),61.5,107.4,102.3,19.7,18.8,0.497796,0.177846,0.335938,19.7246,23.1628,61.9547,61.5224,105.373,107.378,100.555,102.334,5.04412,0.467134,0.36646900000000004,0.658754,0.09858,0.44795,0.32089599999999996,0.699438,0.08676600000000001,7.76250650898618,76.97,-0.44,0.68,-0.09,0.67,0.71,0.24,2.33,29.76,34.21,34.01,19.93,5.32,6.53,28.67,28.73,16.7,11.99,13.91,5.1000000000000085
2610,2015,William & Mary,Coastal Athletic Association (CAA),63.9,113.9,108.8,17.9,19.3,0.563433,0.174971,0.24164000000000002,18.6715,17.9572,64.1633,63.8748,111.19,113.92,105.389,108.751,5.16866,0.548422,0.38897,0.728546,0.115928,0.490104,0.352851,0.693578,0.077258,7.76250650898618,77.72,-0.24,-0.71,0.32,2.09,3.79,-0.95,1.52,26.23,46.52,11.34,20.0,16.97,5.18,19.7,20.55,25.38,22.6,11.76,5.1000000000000085
2611,2012,UT Arlington,Western Athletic Conference (WAC),70.8,105.4,100.3,15.3,17.8,0.503842,0.224069,0.366025,24.6924,20.1107,72.6473,70.7797,104.807,105.413,93.2227,100.317,5.09625,0.49081800000000003,0.352564,0.709069,0.110075,0.463619,0.33515,0.669739,0.09182,7.76250650898618,76.58,0.47,-1.06,1.07,1.61,-2.69,-0.6,2.16,35.9,32.38,21.22,18.94,16.5,10.96,31.41,19.52,17.53,17.53,14.01,5.1000000000000085
2612,2010,Southern Illinois,Missouri Valley Conference (MVC),66.2,106.1,101.0,18.2,17.8,0.517274,0.20252900000000001,0.305483,19.9505,24.9361,66.354,66.2064,103.823,106.095,100.975,100.959,5.13582,0.509323,0.35477899999999996,0.690068,0.078842,0.492016,0.337526,0.724036,0.078508,7.76250650898618,76.21,0.6,0.86,0.2,-1.39,-1.56,1.46,1.52,35.62,32.41,23.35,22.54,9.19,12.5,28.58,21.33,18.59,16.68,14.83,5.099999999999994
2613,2008,Wright State,Horizon League,59.7,104.0,98.9,18.2,17.8,0.518701,0.20258900000000002,0.301392,18.6728,16.9963,60.1793,59.6515,102.638,103.978,98.4749,98.9367,5.04176,0.48426400000000003,0.387755,0.6759780000000001,0.056782000000000006,0.452156,0.350531,0.6680670000000001,0.082234,7.76250650898618,76.55,-0.46,-0.59,-0.54,1.31,1.72,-1.06,1.55,23.96,36.27,30.91,14.32,8.7,9.81,26.06,28.39,15.59,12.62,17.34,5.099999999999994
2614,2018,Saint Josephs,Atlantic 10 Conference (A-10),70.5,105.6,100.5,16.7,17.3,0.48822324628776204,0.138878307339,0.23495934959349601,19.5698017714045,14.8853310255301,71.1904,70.5352,103.415,105.638,100.806,100.486,5.15229,0.47742474916388,0.336856010568032,0.687407407407407,0.0846511627906977,0.489302325581395,0.33701657458563505,0.706365503080082,0.09698996655518391,-8.11842443810909,77.63,0.39,1.18,1.22,1.46,-0.1,0.79,1.58,26.23,19.67,24.99,23.71,19.09,12.47,19.81,28.04,21.25,15.34,15.51,5.099999999999994
2615,2016,New Mexico,Mountain West Conference (MW),70.9,108.3,103.2,16.5,16.8,0.520202,0.21049700000000002,0.3045187,23.7664,20.7411,72.1925,70.8926,105.054,108.336,101.328,103.193,5.14313,0.5096620000000001,0.36296300000000004,0.738186,0.112263,0.483592,0.32457299999999994,0.684951,0.10467,-8.11842443810909,78.3,2.39,0.9,1.31,1.43,1.6,3.29,1.26,27.6,35.26,26.06,13.35,13.97,11.37,23.02,23.42,15.64,18.82,19.09,5.099999999999994
2616,2016,UAB,American Athletic Conference (AAC),68.2,109.3,104.2,16.8,17.7,0.536053,0.17816500000000002,0.3242009,18.1928,17.5439,69.215,68.1749,111.1,109.313,101.454,104.189,5.12432,0.526146,0.369863,0.714511,0.149518,0.480707,0.330914,0.693241,0.08286400000000001,-8.11842443810909,76.81,0.1,0.91,0.18,0.04,-1.08,1.01,1.71,36.13,33.46,37.62,12.01,11.58,5.34,27.21,26.46,17.12,14.7,14.51,5.099999999999994
2617,2019,Wright State,Horizon League,65.2,107.1,102.0,18.2,17.7,0.510350318471338,0.173052459328749,0.307692307692308,20.273631840796,15.7431838170624,67.3348,65.1533,108.035,107.069,102.215,102.044,5.02426,0.5048715677590789,0.345695364238411,0.739788199697428,0.0601976639712489,0.521114106019766,0.364688856729378,0.693798449612403,0.103631532329495,8.63891570952819,76.54,1.24,0.05,-1.03,0.07,-1.75,0.64,1.94,27.72,35.13,24.14,10.48,23.46,6.71,20.06,21.18,21.94,24.69,12.07,5.099999999999994
2618,2021,Tulsa,American Athletic Conference (AAC),65.6,102.6,97.5,17.7,18.0,0.48981399468556197,0.20003546728143298,0.26542324246771903,18.9149560117302,19.2086330935252,67.131,65.5563,96.7873,102.635,98.7836,97.5488,5.08592,0.516129032258064,0.299776286353468,0.6898395721925129,0.062314540059347195,0.46587537091988096,0.340909090909091,0.6576354679802959,0.08211143695014661,8.63891570952819,77.12,-0.02,-0.84,-0.32,-0.07,2.31,-0.43,2.3,29.01,32.24,22.17,12.06,22.14,11.39,21.44,26.39,17.52,13.42,21.23,5.099999999999994
2619,2012,Rutgers,Big Ten Conference (Big 10),65.3,102.0,96.9,17.9,18.5,0.47086599999999995,0.223096,0.36619100000000004,18.9976,24.9763,66.9598,65.2536,96.582,102.02,97.3218,96.876,5.14445,0.45839799999999997,0.33531700000000003,0.697023,0.117195,0.467819,0.337229,0.692105,0.101695,8.63891570952819,75.96,-0.41,-0.06,-0.5,-0.87,-2.47,-0.47,0.59,29.82,30.33,28.99,19.82,11.55,9.32,21.44,27.05,22.95,15.69,12.87,5.099999999999994
2620,2024,Morehead State,"Ohio Valley Conference (OVC, The Valley)",64.3,109.1,104.0,19.8,16.6,0.541521486643438,0.18225696512677503,0.318869828456105,16.8153434433541,20.8759124087591,65.6641,64.3143,110.507,109.131,100.652,103.983,5.14761,0.55026455026455,0.353925353925354,0.715370018975332,0.10925771476230199,0.457881567973311,0.317689530685921,0.757950530035336,0.08359788359788362,8.63891570952819,78.1,0.56,-0.03,0.46,1.61,2.24,0.26,1.93766,21.03,35.89,29.74,20.51,9.49,4.33,18.9,26.88,26.02,16.6,11.58,5.099999999999994
2621,2022,Wofford,Southern Conference (SoCon),64.2,106.5,101.5,19.1,18.1,0.539076923076923,0.176699936618501,0.26918798665183497,16.8485999050783,16.4,64.81,64.2026,107.974,106.493,102.586,101.465,5.02826,0.555018137847642,0.348370927318296,0.773420479302832,0.049338146811071,0.53309265944645,0.361878453038674,0.7387387387387391,0.09068923821039901,8.63891570952819,76.7,-0.83,0.05,-0.74,-0.16,0.42,-0.39,1.41,25.97,50.11,27.48,13.62,6.77,1.93,23.23,25.84,16.77,15.31,18.8,5.0
2622,2014,Fresno State,Mountain West Conference (MW),65.7,110.2,105.2,17.4,19.0,0.49877499999999997,0.148047,0.258567,22.908,23.0072,65.7809,65.7259,106.324,110.228,106.291,105.178,5.05031,0.471237,0.36269399999999996,0.729795,0.113329,0.49536700000000006,0.315328,0.695205,0.095351,8.63891570952819,76.56,0.02,-0.29,-0.73,-0.02,0.4,-0.27,1.39,26.05,31.37,27.78,18.38,13.87,8.6,14.96,21.44,26.62,21.94,15.04,5.0
2623,2017,Florida Gulf Coast,Atlantic Sun Conference (ASUN),65.9,109.4,104.4,17.7,17.5,0.5378244064053009,0.17867610851877,0.336903602726388,17.9098187947745,19.8907601274465,68.2422,65.8874,111.465,109.438,102.973,104.367,5.07053,0.553295362082994,0.33676975945017196,0.695581014729951,0.0914798206278027,0.509417040358744,0.310911808669656,0.681747269890796,0.0772986167615948,5.62671462605997,76.89,0.04,0.45,0.28,-0.59,0.45,0.24,1.84,32.43,41.86,27.74,13.47,8.58,8.32,28.85,24.52,15.71,14.37,16.5,5.0
2624,2017,NC State,Atlantic Coast Conference (ACC),70.3,112.6,107.6,16.9,16.5,0.527397260273973,0.184588180749782,0.297737556561086,19.3717277486911,17.3930113859442,71.9609,70.2843,106.966,112.579,110.213,107.601,4.97767,0.524148851939826,0.355905511811024,0.700145560407569,0.106544901065449,0.49467275494672797,0.36965517241379303,0.715670436187399,0.07363420427553441,4.54195268238826,77.8,0.61,0.77,0.81,1.46,1.5,0.69,1.15,29.78,34.23,28.42,15.51,10.59,11.19,26.69,23.15,21.52,14.78,13.81,5.0
2626,2013,Canisius,Metro Atlantic Athletic Conference (MAAC),65.1,111.2,106.2,18.4,17.5,0.527041,0.19666,0.348432,18.8876,18.5744,66.8442,65.1387,108.996,111.249,104.004,106.193,5.0562,0.489209,0.385943,0.716237,0.090612,0.503673,0.335704,0.709936,0.102518,4.54195268238826,76.47,1.09,-1.56,-2.05,0.01,1.34,-0.47,2.34,27.61,31.73,41.76,9.27,9.24,8.0,25.39,32.36,12.99,16.79,12.47,5.0
2627,2008,UC Santa Barbara,Big West Conference (BWC),65.2,102.3,97.3,18.4,17.5,0.519555,0.210045,0.280264,19.9351,22.1226,67.7932,65.2032,102.369,102.251,95.0113,97.3258,4.92558,0.47344299999999995,0.405263,0.747826,0.071717,0.515152,0.313149,0.67171,0.072344,4.54195268238826,76.8,-0.05,1.95,1.16,-0.68,0.72,1.9,2.03,28.37,33.01,35.39,15.88,8.18,7.54,26.92,25.97,16.44,16.21,14.46,5.0
2629,2011,Montana,Big Sky Conference,62.7,101.8,96.8,19.0,18.5,0.502251,0.19422499999999998,0.313516,21.4286,21.6333,64.2391,62.7127,102.358,101.83,94.994,96.7916,5.03867,0.5157229999999999,0.31221699999999997,0.6625190000000001,0.119338,0.431185,0.324153,0.707965,0.071878,4.54195268238826,77.75,3.04,-0.47,-0.04,0.05,1.46,2.57,1.66,27.22,21.6,36.42,25.59,11.65,4.75,24.65,26.56,18.15,15.66,14.98,5.0
2630,2018,Minnesota,Big Ten Conference (Big 10),69.8,108.7,103.7,17.0,17.4,0.486555048198884,0.155227949825753,0.29967689822293997,20.2494802494802,15.9034138218152,70.3032,69.843,105.217,108.73,105.983,103.652,5.07849,0.471290082028337,0.346031746031746,0.7037572254335259,0.12674961119751202,0.472783825816485,0.375350140056022,0.70479704797048,0.113348247576435,-0.0850657745877399,77.56,0.79,0.69,1.0,0.29,1.01,0.74,1.81,36.73,33.0,10.33,42.12,4.71,9.79,24.71,17.94,30.88,11.11,15.31,5.0
2631,2009,Portland,West Coast Conference (WCC),64.6,107.3,102.3,17.0,17.4,0.536455,0.21120899999999998,0.332833,16.8962,25.0599,65.8254,64.5567,105.31,107.275,101.058,102.266,5.00862,0.487649,0.417508,0.665461,0.062326,0.49302300000000004,0.323699,0.6872539999999999,0.088747,-0.0850657745877399,76.42,1.19,1.1,0.01,-0.6,-2.32,2.29,1.57,31.29,33.47,33.52,19.25,9.49,4.27,23.51,26.23,26.9,12.67,10.69,5.0
2632,2023,Middle Tennessee,Conference USA (CUSA),66.8,106.6,101.6,17.4,18.3,0.511595022624434,0.19319859644089,0.318618042226488,16.4434180138568,20.2057998129093,66.9007,66.8216,103.429,106.632,102.325,101.64,4.99152,0.510078878177038,0.342902711323764,0.684615384615385,0.139449541284404,0.5018348623853209,0.362989323843416,0.7565674255691771,0.084136722173532,-0.0850657745877399,77.69,-0.84,-0.04,0.94,1.67,1.31,-0.44,1.76,30.59,20.09,18.83,26.89,17.15,16.96,24.95,17.22,19.13,20.34,18.31,5.0
2633,2023,Syracuse,Atlantic Coast Conference (ACC),67.3,110.5,105.5,16.9,18.2,0.515135422198619,0.16937896272414002,0.29972247918593903,18.212478920742,12.9447063866267,68.3193,67.3181,107.818,110.469,106.28,105.543,4.92631,0.50374251497006,0.361974405850091,0.748700173310225,0.15707317073170698,0.509268292682927,0.343423799582463,0.7023255813953491,0.0651197604790419,-0.0850657745877399,78.05,1.73,1.57,1.41,-0.24,0.34,1.65,1.33,28.75,46.07,35.52,9.53,5.9,2.91,35.98,22.6,15.52,12.85,12.99,5.0
2634,2006,Northern Illinois,Mid-American Conference (MAC),61.9,112.7,107.7,16.9,18.2,0.543929,0.203505,0.33271900000000004,20.0105,20.6765,63.1089,61.867,109.755,112.749,105.656,107.653,5.09592,0.526486,0.38526299999999997,0.709497,0.09950200000000001,0.46069699999999997,0.376068,0.7359220000000001,0.073514,-0.0850657745877399,78.05,1.73,1.57,1.41,-0.24,0.34,1.65,1.33,28.75,46.07,35.52,9.53,5.9,2.91,35.98,22.6,15.52,12.85,12.99,5.0
2635,2006,Texas Tech,Big 12 Conference,65.9,105.6,100.6,16.9,18.2,0.488095,0.202464,0.286105,21.262,16.5831,68.0964,65.9452,99.1025,105.592,100.495,100.559,5.03284,0.455782,0.390023,0.712098,0.060232,0.464865,0.340391,0.7027030000000001,0.094482,-0.0850657745877399,78.05,1.73,1.57,1.41,-0.24,0.34,1.65,1.33,28.75,46.07,35.52,9.53,5.9,2.91,35.98,22.6,15.52,12.85,12.99,5.0
2636,2019,DePaul,Big East Conference,70.1,111.7,106.7,16.9,17.0,0.527064862342511,0.188314450330614,0.3266291230893,19.9220134704006,17.4845510723373,71.3355,70.1146,108.894,111.719,106.61,106.703,5.01568,0.533333333333333,0.342816500711238,0.7270375161707631,0.09669421487603311,0.5115702479338841,0.373101952277657,0.7298937784522,0.0763888888888889,0.0682555653737893,78.2,-0.01,1.83,1.2,2.09,1.78,0.91,2.02,25.16,35.83,36.22,6.8,11.54,9.54,23.76,29.27,15.48,17.76,13.67,5.0
2637,2019,Tulsa,American Athletic Conference (AAC),68.8,105.4,100.4,16.5,18.1,0.512124711316397,0.179853312706592,0.231775700934579,22.7351916376307,17.8775869660942,69.6707,68.8096,102.125,105.365,101.082,100.43,4.93599,0.512962962962963,0.340490797546012,0.6950732356857521,0.0701754385964912,0.47460757156047995,0.327849588719154,0.691652470187394,0.0925925925925926,-1.5966683229607,76.59,-1.32,-1.08,-0.16,0.56,0.86,-1.2,1.93,34.59,37.4,21.63,24.43,6.77,9.74,23.92,20.99,22.42,17.23,15.42,5.0
2640,2021,South Carolina,Southeastern Conference (SEC),74.6,103.9,98.9,15.2,16.7,0.467008797653959,0.19800414353718898,0.321974148061105,16.349310571241,21.841155234657,75.275,74.5521,96.2642,103.895,105.072,98.931,4.96434,0.472160356347439,0.304721030042918,0.6535433070866139,0.100260416666667,0.51953125,0.36784140969163,0.761006289308176,0.10356347438752801,-1.5966683229607,77.55,-0.46,-0.84,1.13,1.29,2.05,-0.65,1.63,35.69,35.47,24.66,18.22,8.69,12.81,20.61,26.05,20.77,13.56,18.9,5.0
2642,2021,Weber State,Big Sky Conference,71.9,107.7,102.7,15.9,17.6,0.563839285714286,0.171912261851726,0.223931623931624,20.2651515151515,18.9131968948483,71.5481,71.8605,110.73,107.707,99.128,102.723,4.98448,0.572842998585573,0.365617433414044,0.779126213592233,0.0791946308724832,0.483221476510067,0.35221674876847303,0.7223719676549869,0.0664780763790665,-1.5966683229607,77.46,0.47,0.4,0.87,-0.3,1.31,0.43,2.02,28.23,37.48,34.63,14.56,6.35,6.99,27.72,28.09,17.07,11.88,15.23,5.0
2643,2021,Yale,Ivy League,67.9,107.1,102.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.9164,0.0,107.055,200.0,102.071,4.98344,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.5966683229607,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2644,2014,Wake Forest,Atlantic Coast Conference (ACC),66.4,106.6,101.6,17.2,18.4,0.498562,0.184098,0.302703,24.6087,22.0419,67.404,66.3742,102.8,106.569,105.328,101.581,4.98781,0.50081,0.328713,0.649828,0.099698,0.47734099999999996,0.314286,0.6898399999999999,0.09724500000000001,-1.5966683229607,77.49,0.58,1.31,1.39,0.04,0.72,1.89,1.5,32.58,31.11,22.49,29.23,9.75,7.42,28.71,23.09,23.18,12.44,12.59,5.0
2645,2014,Wyoming,Mountain West Conference (MW),59.4,105.5,100.5,21.3,18.2,0.527216,0.168746,0.18329499999999999,23.7639,19.9687,60.3524,59.3613,104.231,105.465,101.119,100.48,4.98508,0.5295380000000001,0.34860599999999997,0.720183,0.107861,0.45612400000000003,0.315697,0.7027519999999999,0.084855,-1.5966683229607,76.09,-0.36,-1.61,-1.44,-0.65,1.1,-1.97,2.04,22.89,46.36,20.45,17.97,8.39,6.83,37.43,19.89,15.81,13.55,13.32,5.0
2646,2015,Washington,Pac-12 Conference,65.2,108.8,103.8,17.6,18.5,0.492849,0.174808,0.313744,19.032,18.9074,66.2113,65.2441,103.171,108.847,102.179,103.804,5.04326,0.488889,0.33391,0.682968,0.117371,0.460094,0.33022399999999996,0.692174,0.082051,-1.5966683229607,77.52,1.51,0.85,-0.26,0.51,1.68,2.36,1.71,29.62,32.42,20.84,20.93,12.3,13.5,29.23,13.63,19.74,20.45,16.95,5.0
2647,2005,Ole Miss,Southeastern Conference (SEC),63.4,102.8,97.8,17.6,18.5,0.511205,0.212449,0.320937,14.7044,23.7425,63.751,63.3537,99.2915,102.783,100.673,97.7956,4.98741,0.49347,0.36269399999999996,0.608787,0.064351,0.49540300000000004,0.379167,0.6840579999999999,0.12406700000000001,-1.5966683229607,77.52,1.51,0.85,-0.26,0.51,1.68,2.36,1.71,29.62,32.42,20.84,20.93,12.3,13.5,29.23,13.63,19.74,20.45,16.95,5.0
2648,2005,Seton Hall,Big East Conference,64.2,100.4,95.4,17.6,18.5,0.44697000000000003,0.213019,0.36737699999999995,19.3622,24.2577,64.643,64.221,96.3901,100.404,98.2173,95.4463,4.95736,0.423408,0.341232,0.711297,0.096386,0.440763,0.341991,0.695024,0.092083,-1.5966683229607,77.52,1.51,0.85,-0.26,0.51,1.68,2.36,1.71,29.62,32.42,20.84,20.93,12.3,13.5,29.23,13.63,19.74,20.45,16.95,5.0
2649,2012,Robert Morris,Horizon League,63.0,105.9,100.9,18.5,18.3,0.477228,0.211871,0.40325099999999997,23.8547,24.9574,65.7154,63.0206,103.945,105.908,96.3017,100.945,4.9625,0.45142000000000004,0.35190600000000005,0.700696,0.08086299999999999,0.47619,0.35188,0.691038,0.095665,-1.5966683229607,75.62,-1.08,-0.53,-0.58,-1.66,-0.47,-1.61,1.36,36.6,31.72,22.04,26.02,8.42,11.8,17.99,29.88,23.6,14.41,14.13,5.0
2650,2012,Texas A&M,Southeastern Conference (SEC),61.4,101.4,96.4,18.9,18.9,0.47619,0.210061,0.313914,17.0213,22.9843,63.5666,61.4273,94.9256,101.428,96.6343,96.3617,5.06611,0.472055,0.324211,0.6652809999999999,0.066163,0.461248,0.3125,0.71615,0.08942399999999999,-1.5966683229607,78.04,0.86,1.54,1.07,2.43,1.95,2.4,1.88,36.46,39.26,33.86,11.14,6.15,9.6,26.86,21.3,19.59,16.68,15.58,5.0
2651,2018,Wyoming,Mountain West Conference (MW),73.5,105.6,100.6,15.0,17.2,0.520558777016342,0.175881047806288,0.194539249146758,22.5490196078431,21.0922041946973,74.6974,73.4838,103.046,105.609,102.053,100.622,4.98728,0.527272727272727,0.341549295774648,0.736235595390525,0.0961688819390149,0.486317435496482,0.37037037037037,0.722222222222222,0.0755980861244019,11.8030535250983,77.79,-0.24,1.06,2.22,1.98,-0.07,0.41,2.24,31.88,28.56,29.85,14.44,14.86,12.29,22.16,28.13,22.56,14.75,12.4,5.0
